fid,batiment_c,batiment_g,code_depar,code_iris,code_commu,s_geom_cst,hauteur,altitude_s,fictive_ge
53824,BATIMENT0000000245187351-3,75111000AO0039_15ae727ced0851b,"75","751114105","75056","346",20.800000000000001,36.000000000000000,"0"
53825,BATIMENT0000000245187354-2,75111000AO0040_10afd70f1ab5813,"75","751114105","75056","279",19.399999999999999,36.000000000000000,"0"
53826,BATIMENT0000000240757611-3,75111000AV0008_9272af5c55a58d8,"75","751114214","75056","437",7.500000000000000,50.600000000000001,"0"
53827,BATIMENT0000000245187363-3,75111000AN0103_d3942abf0ef474d,"75","751114105","75056","235",19.500000000000000,36.200000000000003,"0"
53828,BATIMENT0000000245187284-2,75111000AO0018_4e7395cbcb69803,"75","751114106","75056","566",19.199999999999999,35.000000000000000,"0"
53829,BATIMENT0000000245187328-3,75111000AO0024_ce700ec2bc2b85f,"75","751114106","75056","174",23.199999999999999,35.000000000000000,"0"
53830,BATIMENT0000000245187331-3,75111000AO0030_37c4ffbe4c5c441,"75","751114106","75056","310",8.600000000000000,35.000000000000000,"0"
53831,BATIMENT0000000245187359-2,75111000AO0034_e1823c0d8f3419c,"75","751114105","75056","317",20.800000000000001,36.000000000000000,"0"
53832,BATIMENT0000000253252384-3,75111000AP0013_338320e49294f06,"75","751114209","75056","533",12.199999999999999,35.000000000000000,"0"
53833,BATIMENT0000000245187350-3,75111000AO0042_304512974bc5f7a,"75","751114105","75056","356",17.199999999999999,36.000000000000000,"0"
53834,BATIMENT0000000245187146-1,75111000AO0044_b5f40ca9ac3a4cb,"75","751114106","75056","172",15.800000000000001,35.399999999999999,"0"
53835,BATIMENT0000000245187141-1,75111000AO0048_c8b8a59ccf4737c,"75","751114106","75056","518",21.199999999999999,35.399999999999999,"0"
53836,BATIMENT0000000245187314-2,75111000AO0053_9e92689c1377e09,"75","751114106","75056","187",20.899999999999999,34.200000000000003,"0"
53837,BATIMENT0000000245187312-3,75111000AO0054_822b8b3ac74de8d,"75","751114106","75056","380",20.300000000000001,34.200000000000003,"0"
53838,BATIMENT0000000245187115-2,75111000AP0028_f5ff49438e09441,"75","751114209","75056","201",24.300000000000001,35.000000000000000,"0"
53839,BATIMENT0000000245187366-3,75111000AN0106_8cb60fb70d655f6,"75","751114105","75056","224",19.399999999999999,36.299999999999997,"0"
53840,BATIMENT0000000245187307-2,75111000AO0003_9f755f8013cc4fc,"75","751114106","75056","546",19.300000000000001,35.799999999999997,"0"
53841,BATIMENT0000000245187130-3,75111000AO0065_ca63c481d8449cc,"75","751114106","75056","891",17.199999999999999,34.200000000000003,"0"
53842,BATIMENT0000000245187305-2,75111000AO0005_d4c6c6ac04c6485,"75","751114106","75056","163",20.500000000000000,35.600000000000001,"0"
53843,BATIMENT0000000245187132-3,75111000AO0066_ca078ecfb9acd4b,"75","751114106","75056","594",15.000000000000000,34.200000000000003,"0"
53844,BATIMENT0000000245187092-4,75111000AP0014_751e644b1d1b6f9,"75","751114209","75056","824",16.600000000000001,35.000000000000000,"0"
53845,BATIMENT0000000245187100-2,75111000AP0015_04d71d430add275,"75","751114209","75056","648",15.699999999999999,35.000000000000000,"0"
53846,BATIMENT0000000245186704-2,75111000AP0048_1c3eb4cc92f352b,"75","751114209","75056","358",17.600000000000001,35.000000000000000,"0"
53847,BATIMENT0000000245187117-2,75111000AP0030_9ad5fe8d69309ca,"75","751114209","75056","328",23.800000000000001,35.000000000000000,"0"
53848,BATIMENT0000000245187101-2,75111000AP0017_6c4ff95a4498faf,"75","751114209","75056","946",11.800000000000001,35.000000000000000,"0"
53849,BATIMENT0000000245187317-2,75111000AO0067_613d1ddc5ca7a24,"75","751114106","75056","284",15.100000000000000,34.200000000000003,"0"
53850,BATIMENT0000000245187131-2,75111000AO0068_682addcfbe1e5ad,"75","751114106","75056","582",17.800000000000001,34.600000000000001,"0"
53851,BATIMENT0000000245187134-2,75111000AO0069_0093d9f21e2f3e2,"75","751114106","75056","185",17.399999999999999,34.500000000000000,"0"
53852,BATIMENT0000000245187138-5,75111000AO0072_e8e7cbcdb0fa557,"75","751114106","75056","3073",12.300000000000001,34.200000000000003,"0"
53853,BATIMENT0000000245187108-3,75111000AP0020_662b119b3dd82b2,"75","751114209","75056","459",18.199999999999999,35.000000000000000,"0"
53854,BATIMENT0000000245186811-1,75111000AO0077_1e05afebe3ec548,"75","751114106","75056","188",17.199999999999999,35.500000000000000,"0"
53855,BATIMENT0000000245187106-3,75111000AP0023_137010709b6e39d,"75","751114209","75056","298",21.100000000000001,35.000000000000000,"0"
53856,BATIMENT0000000245187304-2,75111000AO0006_d2fb2409b30c459,"75","751114106","75056","403",21.300000000000001,35.600000000000001,"0"
53857,BATIMENT0000000245187112-2,75111000AP0024_2f48b2636618a8a,"75","751114209","75056","302",21.199999999999999,35.000000000000000,"0"
53858,BATIMENT0000000245187113-3,75111000AP0025_1f032c23e0be737,"75","751114209","75056","694",12.800000000000001,35.000000000000000,"0"
53859,BATIMENT0000000245187318-3,75111000AO0081_bd0503718ac0379,"75","751114106","75056","425",20.100000000000001,35.100000000000001,"0"
53860,BATIMENT0000000240754589-1,75111000AR0014_a06c0aeafe7f159,"75","751114210","75056","617",19.600000000000001,37.000000000000000,"0"
53861,BATIMENT0000000245187116-3,75111000AP0029_ccf0051004235e4,"75","751114209","75056","260",24.199999999999999,35.000000000000000,"0"
53863,BATIMENT0000000245187084-1,75111000AP0032_91e31262964af69,"75","751114209","75056","539",19.800000000000001,35.000000000000000,"0"
53864,BATIMENT0000000240757529-1,75111000AT0019_c36620947e2f4b4,"75","751114213","75056","203",22.500000000000000,40.500000000000000,"0"
53865,BATIMENT0000000245186680-1,75111000AP0070_0fe9ae841b68667,"75","751114209","75056","314",17.300000000000001,34.500000000000000,"0"
53866,BATIMENT0000000245186681-2,75111000AP0071_cbf2f14fdb5aa33,"75","751114209","75056","575",15.600000000000000,34.700000000000003,"0"
53867,BATIMENT0000000253252380-2,75111000AP0037_84a2e4e3c7b5217,"75","751114209","75056","321",13.000000000000000,35.000000000000000,"0"
53868,BATIMENT0000000240754595-1,75111000AR0021_5bb094c7e381553,"75","751114210","75056","214",19.300000000000001,37.000000000000000,"0"
53869,BATIMENT0000000253252361-2,75111000AP0042_8f312624a985be0,"75","751114209","75056","863",17.199999999999999,35.000000000000000,"0"
53870,BATIMENT0000000245186697-3,75111000AP0055_f55d393aeea5d4c,"75","751114209","75056","305",12.500000000000000,34.399999999999999,"0"
53871,BATIMENT0000000245186691-2,75111000AP0058_c12a0b98f248730,"75","751114209","75056","420",16.899999999999999,34.399999999999999,"0"
53872,BATIMENT0000000245186685-3,75111000AP0061_7c64a479ccd3f73,"75","751114209","75056","1936",8.000000000000000,34.399999999999999,"0"
53873,BATIMENT0000000240755704-1,75111000AR0006_6d3e890e4547ab5,"75","751114210","75056","310",17.199999999999999,37.000000000000000,"0"
53874,BATIMENT0000000240754584-1,75111000AR0007_8f677e60537a561,"75","751114210","75056","198",19.600000000000001,37.000000000000000,"0"
53875,BATIMENT0000000240754586-1,75111000AR0009_6670f9441729e69,"75","751114210","75056","314",20.000000000000000,37.000000000000000,"0"
53876,BATIMENT0000000240754591-1,75111000AR0010_029296097bd3f74,"75","751114210","75056","302",18.600000000000001,37.000000000000000,"0"
53877,BATIMENT0000000240754590-1,75111000AR0011_c58e8907b5d4555,"75","751114210","75056","256",17.899999999999999,37.000000000000000,"0"
53879,BATIMENT0000000240754587-4,75111000AR0012_62e12e3acf0895b,"75","751114210","75056","617",17.800000000000001,37.000000000000000,"0"
53880,BATIMENT0000000240754588-1,75111000AR0013_c5f6aafd9b07ea6,"75","751114210","75056","779",18.500000000000000,37.000000000000000,"0"
53881,BATIMENT0000000240754533-3,75111000AR0046_01cabde35582f19,"75","751114210","75056","593",22.500000000000000,37.100000000000001,"0"
53882,BATIMENT0000000240754599-1,75111000AR0024_c873912980750b1,"75","751114210","75056","440",20.199999999999999,37.000000000000000,"0"
53883,BATIMENT0000000240754532-2,75111000AR0049_dadf1143d576d79,"75","751114210","75056","524",19.800000000000001,37.100000000000001,"0"
53884,BATIMENT0000000240754534-2,75111000AR0050_bc433458912a47e,"75","751114210","75056","162",18.399999999999999,37.100000000000001,"0"
53885,BATIMENT0000000240756200-1,75111000AR0090_b9af7d5a78fd102,"75","751114210","75056","128",22.899999999999999,40.500000000000000,"0"
53886,BATIMENT0000000240756199-2,75111000AR0092_96440a93fa42feb,"75","751114210","75056","125",22.699999999999999,40.700000000000003,"0"
53887,BATIMENT0000000240754602-2,75111000AR0025_b2fc2598ffeb635,"75","751114210","75056","489",19.699999999999999,37.000000000000000,"0"
53888,BATIMENT0000000240756202-2,75111000AR0093_6fc3c0bfba375d3,"75","751114210","75056","454",25.500000000000000,40.100000000000001,"0"
53889,BATIMENT0000000240754540-3,75111000AR0055_b299196794d6a45,"75","751114210","75056","203",9.199999999999999,37.100000000000001,"0"
53890,BATIMENT0000000240756188-1,75111000AR0073_9886664323fb3ec,"75","751114210","75056","314",14.000000000000000,40.399999999999999,"0"
53891,BATIMENT0000000240754603-1,75111000AR0026_a5944886b73351a,"75","751114210","75056","493",18.100000000000001,37.000000000000000,"0"
53892,BATIMENT0000000240756186-2,75111000AR0074_673e9112536d13b,"75","751114210","75056","52",14.800000000000001,40.600000000000001,"0"
53893,BATIMENT0000000240756182-1,75111000AR0102_b6e4bafe9514a09,"75","751114210","75056","647",16.199999999999999,41.899999999999999,"0"
53894,BATIMENT0000000240756368-2,75111000AR0116_ada9cddfed1edb4,"75","751114210","75056","212",16.399999999999999,41.600000000000001,"0"
53895,BATIMENT0000000240756899-1,75111000AS0001_c14639e27890fe9,"75","751114203","75056","326",23.899999999999999,44.299999999999997,"0"
53896,BATIMENT0000000240756898-2,75111000AS0002_988d8289d068962,"75","751114203","75056","345",23.899999999999999,44.299999999999997,"0"
53897,BATIMENT0000000240756543-2,75111000AY0026_55f650ae3f77afa,"75","751114203","75056","191",9.400000000000000,48.000000000000000,"0"
53898,BATIMENT0000000240756893-2,75111000AS0004_2f32d10c213ea11,"75","751114203","75056","816",23.000000000000000,44.299999999999997,"0"
53899,BATIMENT0000000240756204-1,75111000AR0082_8af1fb80d75dba0,"75","751114210","75056","441",24.399999999999999,40.100000000000001,"0"
53900,BATIMENT0000000240756193-4,75111000AR0086_61446992f78439f,"75","751114210","75056","555",24.800000000000001,42.000000000000000,"0"
53901,BATIMENT0000000240754567-2,75111000AR0033_f40db765709eaf2,"75","751114210","75056","186",15.699999999999999,37.799999999999997,"0"
53902,BATIMENT0000000240755873-2,75111000AS0025_5354378a1d6a3fa,"75","751114212","75056","328",10.300000000000001,44.799999999999997,"0"
53903,BATIMENT0000000240755866-3,75111000AS0024_9c58b1483881352,"75","751114212","75056","312",18.500000000000000,43.600000000000001,"0"
53904,BATIMENT0000000240755875-2,75111000AS0026_ca27556b0d4f39a,"75","751114212","75056","370",9.500000000000000,45.700000000000003,"0"
53905,BATIMENT0000000240754577-3,75111000AR0037_0934ced3d92bb66,"75","751114210","75056","241",14.699999999999999,38.899999999999999,"0"
53906,BATIMENT0000000240755871-2,75111000AS0027_7e4e9ce0722b04c,"75","751114212","75056","445",13.300000000000001,45.100000000000001,"0"
53907,BATIMENT0000000240754579-1,75111000AR0039_a77a669f896ce4c,"75","751114210","75056","185",14.400000000000000,39.000000000000000,"0"
53908,BATIMENT0000000240755870-2,75111000AS0028_964d60beb565c13,"75","751114212","75056","522",13.199999999999999,45.200000000000003,"0"
53909,BATIMENT0000000240756211-1,75111000AR0042_91bbf0438bff026,"75","751114210","75056","800",22.399999999999999,40.500000000000000,"0"
53911,BATIMENT0000000240755868-3,75111000AS0030_bfb963efb3aae03,"75","751114212","75056","3262",8.699999999999999,46.000000000000000,"0"
53912,BATIMENT0000000240755874-2,75111000AS0031_4b1dbf284bcfa05,"75","751114212","75056","1880",21.000000000000000,39.799999999999997,"0"
53913,BATIMENT0000000240756217-3,75111000AS0050_c87d9a54415f703,"75","751114212","75056","511",25.500000000000000,44.299999999999997,"0"
53914,BATIMENT0000000240754536-1,75111000AR0043_18a13cfb1e551c6,"75","751114210","75056","129",19.100000000000001,37.100000000000001,"0"
53915,BATIMENT0000000240754535-2,75111000AR0044_7d947a258c083d7,"75","751114210","75056","790",19.500000000000000,37.299999999999997,"0"
53916,BATIMENT0000000240755876-4,75111000AT0049_100f034863da1cc,"75","751114213","75056","249",19.199999999999999,50.899999999999999,"0"
53917,BATIMENT0000000240755893-2,75111000AT0053_b5da462ea37c562,"75","751114213","75056","373",19.699999999999999,49.899999999999999,"0"
53918,BATIMENT0000000240757530-2,75111000AT0020_8e19527723d5d0b,"75","751114213","75056","422",13.800000000000001,42.100000000000001,"0"
53919,BATIMENT0000000240757526-4,75111000AT0025_018994924c40870,"75","751114213","75056","449",12.500000000000000,40.700000000000003,"0"
53920,BATIMENT0000000240758025-1,75111000AT0038_55ffdf52884bfa7,"75","751114214","75056","320",14.500000000000000,48.000000000000000,"0"
53921,BATIMENT0000000240755892-3,75111000AT0054_44b34369133a2bf,"75","751114213","75056","344",18.000000000000000,50.899999999999999,"0"
53922,BATIMENT0000000240756216-3,75111000AS0051_c005e1801b56fb0,"75","751114212","75056","581",24.899999999999999,44.299999999999997,"0"
53923,BATIMENT0000000240756280-1,75111000AT0001_62a99018004177d,"75","751114213","75056","393",20.899999999999999,44.700000000000003,"0"
53924,BATIMENT0000000240756278-3,75111000AT0005_ca407b5b8083a1c,"75","751114213","75056","488",18.000000000000000,44.799999999999997,"0"
53925,BATIMENT0000000240756281-2,75111000AT0007_93ffdcec3113e7c,"75","751114213","75056","301",26.500000000000000,42.700000000000003,"0"
53926,BATIMENT0000000240756282-2,75111000AT0008_a95e3aa8fc9132d,"75","751114213","75056","357",24.199999999999999,44.200000000000003,"0"
53927,BATIMENT0000000240757527-2,75111000AT0029_58b9f158fbdb7ff,"75","751114213","75056","404",16.699999999999999,42.600000000000001,"0"
53928,BATIMENT0000000240757532-2,75111000AT0032_5909bbd98eb495b,"75","751114213","75056","458",15.900000000000000,47.899999999999999,"0"
53929,BATIMENT0000000240758024-2,75111000AT0040_01e5597d3cbb237,"75","751114214","75056","766",9.600000000000000,48.000000000000000,"0"
53930,BATIMENT0000000240758026-2,75111000AT0041_e25b1156153f31a,"75","751114214","75056","580",14.500000000000000,48.000000000000000,"0"
53931,BATIMENT0000000240758029-2,75111000AT0043_76bb2734f507b3f,"75","751114214","75056","240",15.300000000000001,48.000000000000000,"0"
53932,BATIMENT0000000240758028-2,75111000AT0044_69fa7eb42ba090b,"75","751114214","75056","378",13.500000000000000,48.000000000000000,"0"
53933,BATIMENT0000000240757601-7,75111000AV0145_8b8a46e60d13141,"75","751114201","75056","353",12.800000000000001,53.700000000000003,"0"
53934,BATIMENT0000000240756283-3,75111000AT0013_97d8d02842c07b2,"75","751114213","75056","232",21.399999999999999,44.000000000000000,"0"
53935,BATIMENT0000000240755891-3,75111000AT0055_e9482bcab0b6c2c,"75","751114213","75056","426",18.500000000000000,50.899999999999999,"0"
53936,BATIMENT0000000240756284-2,75111000AT0016_a6b84636e49541b,"75","751114213","75056","307",19.399999999999999,44.100000000000001,"0"
53937,BATIMENT0000000240755896-2,75111000AT0058_b31b87c16b8c89a,"75","751114213","75056","547",11.500000000000000,50.899999999999999,"0"
53938,BATIMENT0000000240755886-2,75111000AT0060_d811bdea6530631,"75","751114213","75056","132",12.900000000000000,50.899999999999999,"0"
53939,BATIMENT0000000240747984-2,75111000CN0036_1e9885b135a45b3,"75","751114401","75056","111",5.800000000000000,52.899999999999999,"0"
53940,BATIMENT0000000240756462-1,75111000AW0007_7a72ba576a7a556,"75","751114214","75056","1063",25.899999999999999,52.000000000000000,"0"
53941,BATIMENT0000000240756478-1,75111000AW0008_382a0cab4f92863,"75","751114214","75056","220",27.399999999999999,49.500000000000000,"0"
53942,BATIMENT0000000253249614-2,75111000AW0036_10087ce90288c2b,"75","751114201","75056","259",20.300000000000001,57.000000000000000,"0"
53943,BATIMENT0000000240757255-2,75111000AV0012_be9be4f4212fe7b,"75","751114214","75056","524",22.100000000000001,50.600000000000001,"0"
53944,BATIMENT0000000240756475-1,75111000AV0018_3efb811a5390539,"75","751114214","75056","298",11.300000000000001,51.399999999999999,"0"
53945,BATIMENT0000000240756472-2,75111000AV0030_365ebf6f02f3be4,"75","751114201","75056","336",21.500000000000000,54.700000000000003,"0"
53946,BATIMENT0000000240756471-2,75111000AV0031_f236743a2fb82d5,"75","751114201","75056","672",11.400000000000000,54.500000000000000,"0"
53947,BATIMENT0000000240756626-1,75111000AX0004_f49e035ced7f5f4,"75","751114202","75056","379",20.800000000000001,51.500000000000000,"0"
53948,BATIMENT0000000240755877-4,75111000AT0062_2e3267b684691ab,"75","751114213","75056","266",26.399999999999999,44.700000000000003,"0"
53949,BATIMENT0000000240756621-1,75111000AX0006_d6340a04c635acd,"75","751114202","75056","941",6.600000000000000,51.200000000000003,"0"
53950,BATIMENT0000000240756613-1,75111000AX0009_d7e40296c79bd7a,"75","751114202","75056","208",19.899999999999999,50.600000000000001,"0"
53951,BATIMENT0000000240756466-4,75111000AV0033_8fcda69b944f247,"75","751114201","75056","483",9.800000000000001,54.399999999999999,"0"
53952,BATIMENT0000000240757580-2,75111000AV0049_7b55676bd26f29d,"75","751114201","75056","2334",13.000000000000000,53.700000000000003,"0"
53953,BATIMENT0000000240756640-1,75111000AX0024_c8804a76a290264,"75","751114202","75056","177",8.400000000000000,47.200000000000003,"0"
53954,BATIMENT0000000240757613-2,75111000AV0002_1e7056c7bd24cea,"75","751114214","75056","458",5.100000000000000,50.600000000000001,"0"
